NO.,PWM,Thrust,Voltage,Current,Power
1,90,0.1391569823026657,12.294,0.0,0.0
2,90,0.13017910718917847,12.294,0.0,0.0
3,90,0.13017910718917847,12.299999999999999,262.14,0.0
4,90,0.13017910718917847,12.299999999999999,262.14,0.0
5,90,0.13017910718917847,12.299999999999999,262.14,0.0
6,90,0.1346680372953415,12.299999999999999,262.14,0.0
7,90,0.1346680372953415,12.299999999999999,262.14,0.0
8,90,0.1346680372953415,12.299999999999999,262.14,0.0
9,90,0.1346680372953415,12.299999999999999,262.14,0.0
10,90,0.1346680372953415,12.299999999999999,0.0,0.0
11,90,0.1346680372953415,12.299999999999999,0.0,0.0
12,90,0.1346680372953415,12.299999999999999,0.0,0.0
13,90,0.1346680372953415,12.299999999999999,0.0,0.0
14,90,0.13017910718917847,12.299999999999999,0.0,0.0
15,90,0.13017910718917847,12.299999999999999,0.0,0.0
16,90,0.13017910718917847,12.299999999999999,0.0,0.0
17,90,0.13017910718917847,12.299999999999999,0.0,0.0
18,90,0.13017910718917847,12.299999999999999,0.0,0.0
19,90,0.13017910718917847,12.299999999999999,0.0,0.0
20,90,0.13017910718917847,12.299999999999999,0.0,0.0
21,90,0.13017910718917847,12.299999999999999,0.0,0.0
22,90,0.13017910718917847,12.299999999999999,0.0,0.0
23,90,0.13017910718917847,12.299999999999999,0.0,0.0
24,90,0.13017910718917847,12.299999999999999,0.0,0.0
25,90,0.13017910718917847,12.299999999999999,0.0,0.0
26,90,0.12569017708301544,12.299999999999999,0.0,0.0
27,90,0.12569017708301544,12.299999999999999,0.0,0.0
28,90,0.12569017708301544,12.299999999999999,0.0,0.0
29,90,0.12569017708301544,12.299999999999999,0.0,0.0
30,90,0.12120123952627182,12.299999999999999,0.0,0.0
31,90,0.12120123952627182,12.299999999999999,0.0,0.0
32,90,0.12120123952627182,12.299999999999999,0.0,0.0
33,90,0.12120123952627182,12.299999999999999,0.0,0.0
34,90,0.12120123952627182,12.299999999999999,0.0,0.0
35,90,0.12120123952627182,12.299999999999999,0.0,0.0
36,90,0.12120123952627182,12.299999999999999,262.14,0.0
37,90,0.12120123952627182,12.299999999999999,262.14,0.0
38,90,0.12120123952627182,12.299999999999999,262.14,0.0
39,90,0.12120123952627182,12.299999999999999,262.14,0.0
40,90,0.12120123952627182,12.299999999999999,262.14,0.0
41,90,0.12120123952627182,12.299999999999999,262.14,0.0
42,90,0.12120123952627182,12.299999999999999,262.14,0.0
43,90,0.12120123952627182,12.299999999999999,0.0,0.0
44,90,0.1167123019695282,12.299999999999999,0.0,0.0
45,90,0.1167123019695282,12.299999999999999,0.0,0.0
46,90,0.1167123019695282,12.299999999999999,0.0,0.0
47,90,0.1167123019695282,12.299999999999999,0.0,0.0
48,90,0.12569017708301544,12.299999999999999,0.0,0.0
49,90,0.12569017708301544,12.299999999999999,0.0,0.0
50,90,0.12569017708301544,12.299999999999999,0.0,0.0
51,90,0.12569017708301544,12.306000000000001,262.14,0.0
52,90,0.12569017708301544,12.306000000000001,262.14,0.0
53,90,0.12569017708301544,12.306000000000001,262.14,0.0
54,90,0.12569017708301544,12.306000000000001,262.14,0.0
55,90,0.12569017708301544,12.306000000000001,262.14,0.0
56,90,0.12569017708301544,12.306000000000001,262.14,0.0
57,90,0.12569017708301544,12.306000000000001,262.14,0.0
58,90,0.12569017708301544,12.299999999999999,0.0,0.0
59,90,0.12569017708301544,12.299999999999999,0.0,0.0
60,90,0.12569017708301544,12.299999999999999,0.0,0.0
61,90,0.12569017708301544,12.299999999999999,0.0,0.0
62,90,0.12120123952627182,12.299999999999999,0.0,0.0
63,90,0.12120123952627182,12.299999999999999,0.0,0.0
64,90,0.12120123952627182,12.299999999999999,0.0,0.0
65,90,0.12120123952627182,12.299999999999999,262.14,0.0
66,90,0.12120123952627182,12.299999999999999,262.14,0.0
67,90,0.12120123952627182,12.299999999999999,262.14,0.0
68,90,0.12120123952627182,12.299999999999999,262.14,0.0
69,90,0.12120123952627182,12.299999999999999,262.14,0.0
70,90,0.1167123019695282,12.299999999999999,262.14,0.0
71,90,0.1167123019695282,12.299999999999999,262.14,0.0
72,90,0.1167123019695282,12.299999999999999,262.14,0.0
73,90,0.1167123019695282,12.299999999999999,262.14,0.0
74,90,0.12569017708301544,12.299999999999999,262.14,0.0
75,90,0.12569017708301544,12.299999999999999,262.14,0.0
76,90,0.12569017708301544,12.299999999999999,262.14,0.0
77,90,0.12569017708301544,12.299999999999999,262.14,0.0
78,90,0.12120123952627182,12.299999999999999,0.0,0.0
79,90,0.12120123952627182,12.299999999999999,0.0,0.0
80,90,0.12120123952627182,12.299999999999999,0.0,0.0
81,90,0.12120123952627182,12.299999999999999,0.0,0.0
82,90,0.12569017708301544,12.299999999999999,0.0,0.0
83,90,0.12569017708301544,12.299999999999999,0.0,0.0
84,90,0.12569017708301544,12.299999999999999,262.14,0.0
85,90,0.12569017708301544,12.299999999999999,262.14,0.0
86,90,0.12569017708301544,12.299999999999999,262.14,0.0
87,90,0.12120123952627182,12.299999999999999,262.14,0.0
88,90,0.12120123952627182,12.299999999999999,262.14,0.0
89,90,0.12120123952627182,12.299999999999999,262.14,0.0
90,90,0.12120123952627182,12.299999999999999,262.14,0.0
91,90,0.12120123952627182,12.299999999999999,262.14,0.0
92,90,0.12120123952627182,12.306000000000001,262.14,0.0
93,90,0.12120123952627182,12.306000000000001,262.14,0.0
94,90,0.12120123952627182,12.306000000000001,262.14,0.0
95,90,0.12120123952627182,12.306000000000001,262.14,0.0
96,90,0.12120123952627182,12.306000000000001,262.14,0.0
97,90,0.12120123952627182,12.306000000000001,262.14,0.0
98,90,0.12120123952627182,12.306000000000001,262.14,0.0
99,90,0.12120123952627182,12.299999999999999,0.0,0.0
100,90,0.12120123952627182,12.299999999999999,0.0,0.0
101,89,0.12120123952627182,12.299999999999999,0.0,0.0
102,89,0.12120123952627182,12.299999999999999,0.0,0.0
103,89,0.12120123952627182,12.299999999999999,0.0,0.0
104,89,0.12120123952627182,12.299999999999999,0.0,0.0
105,89,0.1391569823026657,12.299999999999999,0.0,0.0
106,89,0.1391569823026657,12.299999999999999,0.036,0.0
107,89,0.1391569823026657,12.299999999999999,0.036,0.0
108,89,0.1391569823026657,12.299999999999999,0.036,0.0
109,89,0.1391569823026657,12.299999999999999,0.036,0.0
110,89,0.4533824026584625,12.299999999999999,0.036,0.0
111,89,0.4533824026584625,12.299999999999999,0.036,0.0
112,89,0.4533824026584625,12.299999999999999,0.036,0.0
113,89,0.4533824026584625,12.299999999999999,0.0,0.0
114,89,0.2154688686132431,12.299999999999999,0.0,0.0
115,89,0.2154688686132431,12.299999999999999,0.0,0.0
116,89,0.2154688686132431,12.299999999999999,0.0,0.0
117,89,0.2154688686132431,12.299999999999999,0.0,0.0
118,89,0.2154688686132431,12.299999999999999,0.0,0.0
119,89,0.26035821437835693,12.299999999999999,0.0,0.0
120,89,0.26035821437835693,12.299999999999999,0.0,0.0
121,89,0.26035821437835693,12.306000000000001,0.036,0.0
122,89,0.26035821437835693,12.306000000000001,0.036,0.0
123,89,0.47582709789276123,12.306000000000001,0.036,0.0
124,89,0.47582709789276123,12.306000000000001,0.036,0.0
125,89,0.47582709789276123,12.306000000000001,0.036,0.0
126,89,0.47582709789276123,12.306000000000001,0.036,0.0
127,89,0.3321811854839325,12.299999999999999,0.052,0.48
128,89,0.3321811854839325,12.299999999999999,0.052,0.48
129,89,0.3321811854839325,12.299999999999999,0.052,0.48
130,89,0.3321811854839325,12.299999999999999,0.052,0.48
131,89,0.22893567383289337,12.299999999999999,0.052,0.48
132,89,0.22893567383289337,12.299999999999999,0.052,0.48
133,89,0.22893567383289337,12.299999999999999,0.0,0.0
134,89,0.22893567383289337,12.299999999999999,0.0,0.0
135,89,0.26484715938568115,12.299999999999999,0.0,0.0
136,89,0.26484715938568115,12.299999999999999,0.0,0.0
137,89,0.26484715938568115,12.299999999999999,0.0,0.0
138,89,0.26484715938568115,12.299999999999999,0.0,0.0
139,89,0.2738250195980072,12.299999999999999,0.0,0.0
140,89,0.2738250195980072,12.299999999999999,0.0,0.0
141,89,0.2738250195980072,12.299999999999999,0.0,0.0
142,89,0.2738250195980072,12.299999999999999,0.0,0.0
143,89,0.269336074590683,12.299999999999999,0.0,0.0
144,89,0.269336074590683,12.299999999999999,0.0,0.0
145,89,0.269336074590683,12.299999999999999,0.0,0.0
146,89,0.269336074590683,12.299999999999999,0.0,0.0
147,89,0.26035821437835693,12.299999999999999,0.0,0.0
148,89,0.26035821437835693,12.299999999999999,0.0,0.0
149,89,0.26035821437835693,12.299999999999999,0.0,0.0
150,89,0.26035821437835693,12.299999999999999,0.0,0.0
151,89,0.18404632806777954,12.299999999999999,0.0,0.0
152,89,0.18404632806777954,12.299999999999999,0.0,0.0
153,89,0.18404632806777954,12.299999999999999,0.0,0.0
154,89,0.18404632806777954,12.299999999999999,0.0,0.0
155,89,0.157112717628479,12.299999999999999,0.0,0.0
156,89,0.157112717628479,12.299999999999999,0.0,0.0
157,89,0.157112717628479,12.299999999999999,0.0,0.0
158,89,0.157112717628479,12.299999999999999,0.0,0.0
159,89,0.5835615396499634,12.299999999999999,0.0,0.0
160,89,0.5835615396499634,12.299999999999999,0.04,0.24
161,89,0.5835615396499634,12.299999999999999,0.04,0.24
162,89,0.5835615396499634,12.299999999999999,0.04,0.24
163,89,0.5835615396499634,12.299999999999999,0.04,0.24
164,89,0.22893567383289337,12.299999999999999,0.04,0.24
165,89,0.22893567383289337,12.299999999999999,0.04,0.24
166,89,0.22893567383289337,12.299999999999999,0.04,0.24
167,89,0.22893567383289337,12.299999999999999,0.0,0.0
168,89,0.2558692693710327,12.299999999999999,0.0,0.0
169,89,0.2558692693710327,12.299999999999999,0.0,0.0
170,89,0.2558692693710327,12.299999999999999,0.0,0.0
171,89,0.2558692693710327,12.299999999999999,0.0,0.0
172,89,0.2558692693710327,12.299999999999999,0.0,0.0
173,89,0.26484715938568115,12.299999999999999,0.0,0.0
174,89,0.26484715938568115,12.299999999999999,0.0,0.0
175,89,0.26484715938568115,12.299999999999999,0.0,0.0
176,89,0.26484715938568115,12.299999999999999,0.0,0.0
177,89,0.26484715938568115,12.299999999999999,0.0,0.0
178,89,0.26484715938568115,12.299999999999999,0.0,0.0
179,89,0.26484715938568115,12.299999999999999,0.0,0.0
180,89,0.26484715938568115,12.299999999999999,0.0,0.0
181,89,0.26484715938568115,12.299999999999999,0.0,0.0
182,89,0.26484715938568115,12.299999999999999,0.0,0.0
183,89,0.26484715938568115,12.299999999999999,0.0,0.0
184,89,0.26484715938568115,12.299999999999999,0.0,0.0
185,89,0.26484715938568115,12.299999999999999,0.0,0.0
186,89,0.269336074590683,12.299999999999999,0.0,0.0
187,89,0.269336074590683,12.299999999999999,0.0,0.0
188,89,0.269336074590683,12.299999999999999,0.0,0.0
189,89,0.269336074590683,12.299999999999999,0.0,0.0
190,89,0.2738250195980072,12.299999999999999,0.0,0.0
191,89,0.2738250195980072,12.299999999999999,0.0,0.0
192,89,0.2738250195980072,12.299999999999999,0.0,0.0
193,89,0.2738250195980072,12.299999999999999,0.0,0.0
194,89,0.2783139646053314,12.299999999999999,0.0,0.0
195,89,0.2783139646053314,12.299999999999999,0.0,0.0
196,89,0.2783139646053314,12.299999999999999,0.0,0.0
197,89,0.2783139646053314,12.299999999999999,0.0,0.0
198,89,0.269336074590683,12.299999999999999,0.0,0.0
199,89,0.269336074590683,12.299999999999999,0.0,0.0
200,89,0.269336074590683,12.299999999999999,0.0,0.0
201,88,0.269336074590683,12.299999999999999,0.0,0.0
202,88,0.26484715938568115,12.299999999999999,0.0,0.0
203,88,0.26484715938568115,12.299999999999999,0.0,0.0
204,88,0.26484715938568115,12.299999999999999,0.0,0.0
205,88,0.26484715938568115,12.299999999999999,0.0,0.0
206,88,0.38155946135520935,12.299999999999999,0.0,0.0
207,88,0.38155946135520935,12.299999999999999,0.0,0.0
208,88,0.38155946135520935,12.299999999999999,0.0,0.0
209,88,0.38155946135520935,12.299999999999999,0.0,0.0
210,88,0.3680926561355591,12.299999999999999,0.0,0.0
211,88,0.3680926561355591,12.299999999999999,0.0,0.0
212,88,0.3680926561355591,12.299999999999999,0.0,0.0
213,88,0.3680926561355591,12.299999999999999,0.0,0.0
214,88,0.3501369059085846,12.299999999999999,0.0,0.0
215,88,0.3501369059085846,12.299999999999999,0.0,0.0
216,88,0.3501369059085846,12.299999999999999,0.0,0.0
217,88,0.3501369059085846,12.299999999999999,0.0,0.0
218,88,0.34564799070358276,12.299999999999999,0.0,0.0
219,88,0.34564799070358276,12.299999999999999,0.0,0.0
220,88,0.34564799070358276,12.299999999999999,0.0,0.0
221,88,0.34564799070358276,12.299999999999999,0.0,0.0
222,88,0.3501369059085846,12.299999999999999,0.0,0.0
223,88,0.3501369059085846,12.299999999999999,0.0,0.0
224,88,0.3501369059085846,12.299999999999999,0.0,0.0
225,88,0.3501369059085846,12.299999999999999,0.0,0.0
226,88,0.3501369059085846,12.299999999999999,0.0,0.0
227,88,0.3501369059085846,12.299999999999999,0.0,0.0
228,88,0.3501369059085846,12.299999999999999,0.0,0.0
229,88,0.3501369059085846,12.299999999999999,0.0,0.0
230,88,0.3501369059085846,12.299999999999999,0.0,0.0
231,88,0.34564799070358276,12.299999999999999,0.0,0.0
232,88,0.34564799070358276,12.299999999999999,0.0,0.0
233,88,0.34564799070358276,12.299999999999999,0.0,0.0
234,88,0.34564799070358276,12.299999999999999,0.0,0.0
235,88,0.34564799070358276,12.299999999999999,0.0,0.0
236,88,0.3546258509159088,12.299999999999999,0.0,0.0
237,88,0.3546258509159088,12.299999999999999,0.0,0.0
238,88,0.3546258509159088,12.299999999999999,0.0,0.0
239,88,0.3546258509159088,12.299999999999999,0.0,0.0
240,88,0.34564799070358276,12.299999999999999,0.0,0.0
241,88,0.34564799070358276,12.299999999999999,0.0,0.0
242,88,0.34564799070358276,12.299999999999999,0.0,0.0
243,88,0.34564799070358276,12.299999999999999,0.0,0.0
244,88,0.34564799070358276,12.299999999999999,0.0,0.0
245,88,0.3501369059085846,12.299999999999999,0.0,0.0
246,88,0.3501369059085846,12.299999999999999,0.0,0.0
247,88,0.3501369059085846,12.299999999999999,0.0,0.0
248,88,0.3501369059085846,12.306000000000001,0.0,0.0
249,88,0.3501369059085846,12.306000000000001,0.0,0.0
250,88,0.3501369059085846,12.306000000000001,0.0,0.0
251,88,0.3501369059085846,12.306000000000001,0.0,0.0
252,88,0.3501369059085846,12.306000000000001,0.0,0.0
253,88,0.3501369059085846,12.306000000000001,0.0,0.0
254,88,0.3546258509159088,12.306000000000001,0.0,0.0
255,88,0.3546258509159088,12.306000000000001,0.0,0.0
256,88,0.3546258509159088,12.299999999999999,0.0,0.0
